Unnamed: 0,Campaign,Channel,Date,Start time,Duration,Spot type,Promotion,Pos. Block 1,Spots Block 1,Title,TVR,Date_dt,Start_dt,End_dt,hour_of_day,quarter_id,advertiser_id,break_id,position_in_break,channel,base_rate,prime_premium,pos1,pos2,pos3,pos_last,adv_premium,position_premium,total_premium,revenue_ils,is_target_channel,include_as_media,competitor_flag
1581,פרוקטר אולוויז דיסקריט מחליפה (דצמבר 2021),קשת 12,02/11/2024,21:45:48,19,פרסומת,ספוט,13,18,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],13.9,02/11/2024,02/11/2024 21:45,02/11/2024 21:46,21,1730583900,פרוקטר,2859,21,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,21458.125,TRUE,TRUE,FALSE
1582,2024-06 - פרוקטר & גמבל - אריאל ולנור,קשת 12,02/11/2024,21:46:07,32,פרסומת,ספוט,14,18,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],13.1,02/11/2024,02/11/2024 21:46,02/11/2024 21:46,21,1730583900,2024,2859,22,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,34060,TRUE,TRUE,FALSE
1583,2023-01 - פרוקטר & גמבל - אולוויז,קשת 12,02/11/2024,21:46:39,20,פרסומת,ספוט,15,18,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],13.1,02/11/2024,02/11/2024 21:46,02/11/2024 21:46,21,1730583900,2023,2859,23,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,21287.5,TRUE,TRUE,FALSE
1584,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,21:46:59,30,פרסומת,ספוט,16,18,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],13.1,02/11/2024,02/11/2024 21:46,02/11/2024 21:47,21,1730583900,2024,2859,24,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,31931.25,TRUE,TRUE,FALSE
1585,2024-07 - בסטי,קשת 12,02/11/2024,21:47:29,17,פרסומת,ספוט,17,18,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],12.7,02/11/2024,02/11/2024 21:47,02/11/2024 21:47,21,1730583900,2024,2859,25,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,17541.875,TRUE,TRUE,FALSE
1586,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,21:47:46,70,פרסומת,ספוט,99,18,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],12.7,02/11/2024,02/11/2024 21:47,02/11/2024 21:48,21,1730583900,2024,2859,26,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,72231.25,TRUE,TRUE,FALSE
1587,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,21:49:03,6,חסות,ספוט,0,0,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],15.2,02/11/2024,02/11/2024 21:49,02/11/2024 21:49,21,1730583900,2024,2859,27,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,7410,TRUE,TRUE,FALSE
1588,2024-09 - יד 2,קשת 12,02/11/2024,21:49:09,6,חסות,ספוט,0,0,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],15.2,02/11/2024,02/11/2024 21:49,02/11/2024 21:49,21,1730583900,2024,2859,28,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,7410,TRUE,TRUE,FALSE
1589,2024-10 - ניאופרם - אגודת הפסוריאזיס הישראלית,קשת 12,02/11/2024,21:49:15,6,חסות,ספוט,0,0,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],15.2,02/11/2024,02/11/2024 21:49,02/11/2024 21:49,21,1730583900,2024,2859,29,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,7410,TRUE,TRUE,FALSE
1590,2023-04 - מרינה פטריות הגליל - פטריות מרינה,קשת 12,02/11/2024,21:49:21,6,חסות,ספוט,0,0,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],15.2,02/11/2024,02/11/2024 21:49,02/11/2024 21:49,21,1730583900,2023,2859,30,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,7410,TRUE,TRUE,FALSE
1591,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,21:49:27,6,חסות,ספוט,0,0,[חדשות שבת 12] * [מאסטר שף נבחרת החלומות],15.2,02/11/2024,02/11/2024 21:49,02/11/2024 21:49,21,1730583900,2024,2859,31,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,7410,TRUE,TRUE,FALSE
1592,2024-07 - ביטוח ישיר — באנדל רכב+דירה- יולי,קשת 12,02/11/2024,22:11:59,47,פרסומת,ספוט,1,1,[מאסטר שף נבחרת החלומות],18.6,02/11/2024,02/11/2024 22:11,02/11/2024 22:12,22,1730584800,2024,2860,1,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.2,1.56,68187.6,TRUE,TRUE,FALSE
1593,"2024-10 - קופ""ח כללית - כללית — רופא ילדים און-ליין",קשת 12,02/11/2024,22:26:06,67,פרסומת,ספוט,1,1,[מאסטר שף נבחרת החלומות],14.4,02/11/2024,02/11/2024 22:26,02/11/2024 22:27,22,1730585700,2024,2861,1,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.2,1.56,75254.4,TRUE,TRUE,FALSE
1594,פ-הכוכב הבא 11,קשת 12,02/11/2024,22:43:59,60,פרומו,פרומו,0,0,[מאסטר שף נבחרת החלומות],15.1,02/11/2024,02/11/2024 22:43,02/11/2024 22:44,22,1730586600,פ,2862,1,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.2,1.56,70668,TRUE,TRUE,FALSE
1595,2024-10 - ניאופרם - אגודת הפסוריאזיס הישראלית,קשת 12,02/11/2024,22:45:03,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],13.5,02/11/2024,02/11/2024 22:45,02/11/2024 22:45,22,1730587500,2024,2862,2,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.1,1.43,5791.5,TRUE,TRUE,FALSE
1596,2023-04 - מרינה פטריות הגליל - פטריות מרינה,קשת 12,02/11/2024,22:45:09,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],13.5,02/11/2024,02/11/2024 22:45,02/11/2024 22:45,22,1730587500,2023,2862,3,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.05,1.365,5528.25,TRUE,TRUE,FALSE
1597,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,22:45:15,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],13.5,02/11/2024,02/11/2024 22:45,02/11/2024 22:45,22,1730587500,2024,2862,4,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,6581.25,TRUE,TRUE,FALSE
1598,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,22:45:21,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],13.5,02/11/2024,02/11/2024 22:45,02/11/2024 22:45,22,1730587500,2024,2862,5,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,6581.25,TRUE,TRUE,FALSE
1599,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,22:45:27,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],13.5,02/11/2024,02/11/2024 22:45,02/11/2024 22:45,22,1730587500,2024,2862,6,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,6581.25,TRUE,TRUE,FALSE
1600,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,22:45:38,52,פרסומת,ספוט,1,18,[מאסטר שף נבחרת החלומות],13.5,02/11/2024,02/11/2024 22:45,02/11/2024 22:46,22,1730587500,2024,2862,7,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,57037.5,TRUE,TRUE,FALSE
1601,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,22:46:30,82,פרסומת,ספוט,2,18,[מאסטר שף נבחרת החלומות],12.9,02/11/2024,02/11/2024 22:46,02/11/2024 22:47,22,1730587500,2024,2862,8,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,85946.25,TRUE,TRUE,FALSE
1602,2024-08 - לוריאל - רויטליפט — רויטליפט לייזר פילר,קשת 12,02/11/2024,22:47:52,21,פרסומת,ספוט,3,18,[מאסטר שף נבחרת החלומות],13.6,02/11/2024,02/11/2024 22:47,02/11/2024 22:48,22,1730587500,2024,2862,9,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,23205,TRUE,TRUE,FALSE
1603,2022-12 - פררו ישראל - קינדר סופרייז,קשת 12,02/11/2024,22:48:13,15,פרסומת,ספוט,4,18,[מאסטר שף נבחרת החלומות],13.2,02/11/2024,02/11/2024 22:48,02/11/2024 22:48,22,1730587500,2022,2862,10,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,16087.5,TRUE,TRUE,FALSE
1604,2024-09 - יד 2,קשת 12,02/11/2024,22:48:28,20,פרסומת,ספוט,5,18,[מאסטר שף נבחרת החלומות],13.2,02/11/2024,02/11/2024 22:48,02/11/2024 22:48,22,1730587500,2024,2862,11,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,21450,TRUE,TRUE,FALSE
1605,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,22:48:48,15,פרסומת,ספוט,6,18,[מאסטר שף נבחרת החלומות],13.2,02/11/2024,02/11/2024 22:48,02/11/2024 22:49,22,1730587500,2024,2862,12,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,16087.5,TRUE,TRUE,FALSE
1606,2024-10 - גינדי החזקות - גינדי — גינדי ספייס רמת אפעל,קשת 12,02/11/2024,22:49:03,25,פרסומת,ספוט,7,18,[מאסטר שף נבחרת החלומות],13.2,02/11/2024,02/11/2024 22:49,02/11/2024 22:49,22,1730587500,2024,2862,13,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,26812.5,TRUE,TRUE,FALSE
1607,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,22:49:28,24,פרסומת,ספוט,8,18,[מאסטר שף נבחרת החלומות],13.2,02/11/2024,02/11/2024 22:49,02/11/2024 22:49,22,1730587500,2024,2862,14,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,25740,TRUE,TRUE,FALSE
1608,"2024-10 - קופ""ח מאוחדת - מאוחדת — מאוחדת ג'וניור",קשת 12,02/11/2024,22:49:52,31,פרסומת,ספוט,9,18,[מאסטר שף נבחרת החלומות],13.2,02/11/2024,02/11/2024 22:49,02/11/2024 22:50,22,1730587500,2024,2862,15,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,33247.5,TRUE,TRUE,FALSE
1609,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,22:50:23,16,פרסומת,ספוט,10,18,[מאסטר שף נבחרת החלומות],12.7,02/11/2024,02/11/2024 22:50,02/11/2024 22:50,22,1730587500,2024,2862,16,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,16510,TRUE,TRUE,FALSE
1610,2024-10 - צ׳רי - צ'רי — חשמלית סנס,קשת 12,02/11/2024,22:50:39,28,פרסומת,ספוט,11,18,[מאסטר שף נבחרת החלומות],12.7,02/11/2024,02/11/2024 22:50,02/11/2024 22:51,22,1730587500,2024,2862,17,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,28892.5,TRUE,TRUE,FALSE
1611,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,22:51:07,6,פרסומת,ספוט,12,18,[מאסטר שף נבחרת החלומות],12.4,02/11/2024,02/11/2024 22:51,02/11/2024 22:51,22,1730587500,Reckitt,2862,18,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,6045,TRUE,TRUE,FALSE
1612,2024-02 - פרוקטר & גמבל - פיירי,קשת 12,02/11/2024,22:51:13,31,פרסומת,ספוט,13,18,[מאסטר שף נבחרת החלומות],12.4,02/11/2024,02/11/2024 22:51,02/11/2024 22:51,22,1730587500,2024,2862,19,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,31232.5,TRUE,TRUE,FALSE
1613,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,22:51:44,6,פרסומת,ספוט,14,18,[מאסטר שף נבחרת החלומות],12.4,02/11/2024,02/11/2024 22:51,02/11/2024 22:51,22,1730587500,Reckitt,2862,20,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,6045,TRUE,TRUE,FALSE
1614,2024-07 - שסטוביץ' - ריו מרה — ריו מרה אינסלטיסמה,קשת 12,02/11/2024,22:51:50,15,פרסומת,ספוט,15,18,[מאסטר שף נבחרת החלומות],12.4,02/11/2024,02/11/2024 22:51,02/11/2024 22:52,22,1730587500,2024,2862,21,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,15112.5,TRUE,TRUE,FALSE
1615,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,22:52:05,6,פרסומת,ספוט,16,18,[מאסטר שף נבחרת החלומות],11.9,02/11/2024,02/11/2024 22:52,02/11/2024 22:52,22,1730587500,Reckitt,2862,22,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,5801.25,TRUE,TRUE,FALSE
1616,"2024-01 - אלטמן רוקחות בע""מ - אלטמן — חסות מולטי ויטמין לנשי",קשת 12,02/11/2024,22:52:11,27,פרסומת,ספוט,17,18,[מאסטר שף נבחרת החלומות],11.9,02/11/2024,02/11/2024 22:52,02/11/2024 22:52,22,1730587500,2024,2862,23,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,26105.625,TRUE,TRUE,FALSE
1617,2024-10 - בנק יהב,קשת 12,02/11/2024,22:52:38,15,פרסומת,ספוט,99,18,[מאסטר שף נבחרת החלומות],11.9,02/11/2024,02/11/2024 22:52,02/11/2024 22:52,22,1730587500,2024,2862,24,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,14503.125,TRUE,TRUE,FALSE
1618,2024-10 - צ׳רי - צ'רי — חשמלית סנס,קשת 12,02/11/2024,22:53:00,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],11.6,02/11/2024,02/11/2024 22:53,02/11/2024 22:53,22,1730587500,2024,2862,25,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,5655,TRUE,TRUE,FALSE
1619,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,22:53:06,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],11.6,02/11/2024,02/11/2024 22:53,02/11/2024 22:53,22,1730587500,2024,2862,26,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,5655,TRUE,TRUE,FALSE
1620,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,22:53:12,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],11.6,02/11/2024,02/11/2024 22:53,02/11/2024 22:53,22,1730587500,2024,2862,27,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,5655,TRUE,TRUE,FALSE
1621,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,22:53:18,7,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות],11.6,02/11/2024,02/11/2024 22:53,02/11/2024 22:53,22,1730587500,2024,2862,28,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,6597.5,TRUE,TRUE,FALSE
1622,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,23:07:50,38,פרומו,פרומו,0,0,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],17.5,02/11/2024,02/11/2024 23:07,02/11/2024 23:08,23,1730588400,פ,2863,1,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.2,1.56,51870,TRUE,TRUE,FALSE
1623,פ-החיים הם תקופה קשה,קשת 12,02/11/2024,23:09:06,36,פרומו,פרומו,0,0,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],14.2,02/11/2024,02/11/2024 23:09,02/11/2024 23:09,23,1730588400,פ,2864,1,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.2,1.56,39873.6,TRUE,TRUE,FALSE
1624,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,23:09:46,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],14.2,02/11/2024,02/11/2024 23:09,02/11/2024 23:09,23,1730588400,חסות,2864,2,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.1,1.43,6091.8,TRUE,TRUE,FALSE
1625,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,23:09:52,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],14.2,02/11/2024,02/11/2024 23:09,02/11/2024 23:09,23,1730588400,חסות,2864,3,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.05,1.365,5814.9,TRUE,TRUE,FALSE
1626,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,23:10:57,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],11.5,02/11/2024,02/11/2024 23:10,02/11/2024 23:11,23,1730588400,חסות,2865,1,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.2,1.56,5382,TRUE,TRUE,FALSE
1627,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,23:11:03,6,חסות,ספוט,0,0,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],11.4,02/11/2024,02/11/2024 23:11,02/11/2024 23:11,23,1730588400,חסות,2865,2,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.1,1.43,4890.6,TRUE,TRUE,FALSE
1628,"2024-01 - אלטמן רוקחות בע""מ - אלטמן — חסות מולטי ויטמין לנשי",קשת 12,02/11/2024,23:11:17,27,פרסומת,ספוט,1,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],11.4,02/11/2024,02/11/2024 23:11,02/11/2024 23:11,23,1730588400,2024,2865,3,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.05,1.365,21007.35,TRUE,TRUE,FALSE
1629,2024-10 - מקדונלדס — מק' ציקן חזר,קשת 12,02/11/2024,23:11:44,42,פרסומת,ספוט,2,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],11.4,02/11/2024,02/11/2024 23:11,02/11/2024 23:12,23,1730588400,2024,2865,4,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,38902.5,TRUE,TRUE,FALSE
1630,2024-07 - שסטוביץ' - ריו מרה — ריו מרה אינסלטיסמה,קשת 12,02/11/2024,23:12:26,15,פרסומת,ספוט,3,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],10.9,02/11/2024,02/11/2024 23:12,02/11/2024 23:12,23,1730588400,2024,2865,5,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,13284.375,TRUE,TRUE,FALSE
1631,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,23:12:41,6,פרסומת,ספוט,4,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],10.9,02/11/2024,02/11/2024 23:12,02/11/2024 23:12,23,1730588400,Reckitt,2865,6,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,5313.75,TRUE,TRUE,FALSE
1632,2022-11 - המועצה להסדר ההימורים בספורט - טוטו,קשת 12,02/11/2024,23:12:47,22,פרסומת,ספוט,5,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],10.9,02/11/2024,02/11/2024 23:12,02/11/2024 23:13,23,1730588400,2022,2865,7,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,19483.75,TRUE,TRUE,FALSE
1633,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,23:13:09,6,פרסומת,ספוט,6,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],10.7,02/11/2024,02/11/2024 23:13,02/11/2024 23:13,23,1730588400,Reckitt,2865,8,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,5216.25,TRUE,TRUE,FALSE
1634,2024-02 - אול'גובס - אולג'ובס — קמפיין מחפשי עבודה - פברואר,קשת 12,02/11/2024,23:13:15,16,פרסומת,ספוט,7,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],10.7,02/11/2024,02/11/2024 23:13,02/11/2024 23:13,23,1730588400,2024,2865,9,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,13910,TRUE,TRUE,FALSE
1635,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,23:13:31,16,פרסומת,ספוט,8,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],10.7,02/11/2024,02/11/2024 23:13,02/11/2024 23:13,23,1730588400,2024,2865,10,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,13910,TRUE,TRUE,FALSE
1636,2024-07 - בסטי,קשת 12,02/11/2024,23:13:47,17,פרסומת,ספוט,99,9,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],10.7,02/11/2024,02/11/2024 23:13,02/11/2024 23:14,23,1730588400,2024,2865,11,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,14779.375,TRUE,TRUE,FALSE
1637,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,23:14:09,43,פרומו,פרומו,0,0,[מאסטר שף נבחרת החלומות] * [הגרלת הלוטו בקשת],10.7,02/11/2024,02/11/2024 23:14,02/11/2024 23:14,23,1730588400,פ,2865,12,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,37383.125,TRUE,TRUE,FALSE
1638,פ-הסטנדאפיסטים עם רשף לוי,קשת 12,02/11/2024,23:54:30,28,פרומו,פרומו,0,0,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],9.3,02/11/2024,02/11/2024 23:54,02/11/2024 23:54,23,1730591100,פ,2866,1,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.2,1.56,20311.2,TRUE,TRUE,FALSE
1639,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,23:55:02,6,חסות,ספוט,0,0,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],8.3,02/11/2024,02/11/2024 23:55,02/11/2024 23:55,23,1730591100,2024,2866,2,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.1,1.43,3560.7,TRUE,TRUE,FALSE
1640,2024-09 - יד 2,קשת 12,02/11/2024,23:55:08,6,חסות,ספוט,0,0,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],8.3,02/11/2024,02/11/2024 23:55,02/11/2024 23:55,23,1730591100,2024,2866,3,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.05,1.365,3398.85,TRUE,TRUE,FALSE
1641,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,23:55:14,6,חסות,ספוט,0,0,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],8.3,02/11/2024,02/11/2024 23:55,02/11/2024 23:55,23,1730591100,2024,2866,4,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,4046.25,TRUE,TRUE,FALSE
1642,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,23:55:25,30,פרסומת,ספוט,1,8,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],8.3,02/11/2024,02/11/2024 23:55,02/11/2024 23:55,23,1730591100,2024,2866,5,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,20231.25,TRUE,TRUE,FALSE
1643,2024-10 - מקדונלדס — מק' ציקן חזר,קשת 12,02/11/2024,23:55:55,42,פרסומת,ספוט,2,8,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],8.3,02/11/2024,02/11/2024 23:55,02/11/2024 23:56,23,1730591100,2024,2866,6,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,28323.75,TRUE,TRUE,FALSE
1644,2024-09 -  פרפקט ליין,קשת 12,02/11/2024,23:56:37,30,פרסומת,ספוט,3,8,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],7.9,02/11/2024,02/11/2024 23:56,02/11/2024 23:57,23,1730591100,2024,2866,7,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,19256.25,TRUE,TRUE,FALSE
1645,2024-07 - ביטוח ישיר — באנדל רכב+דירה- יולי,קשת 12,02/11/2024,23:57:07,47,פרסומת,ספוט,4,8,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],7.1,02/11/2024,02/11/2024 23:57,02/11/2024 23:57,23,1730591100,2024,2866,8,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,27113.125,TRUE,TRUE,FALSE
1646,2022-12 - פררו ישראל - קינדר סופרייז,קשת 12,02/11/2024,23:57:54,15,פרסומת,ספוט,5,8,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],7.1,02/11/2024,02/11/2024 23:57,02/11/2024 23:58,23,1730591100,2022,2866,9,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,8653.125,TRUE,TRUE,FALSE
1647,2024-07 - שסטוביץ' - ריו מרה — ריו מרה אינסלטיסמה,קשת 12,02/11/2024,23:58:09,15,פרסומת,ספוט,6,8,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],6.6,02/11/2024,02/11/2024 23:58,02/11/2024 23:58,23,1730591100,2024,2866,10,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,8043.75,TRUE,TRUE,FALSE
1648,2022-11 - המועצה להסדר ההימורים בספורט - טוטו,קשת 12,02/11/2024,23:58:24,22,פרסומת,ספוט,7,8,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],6.6,02/11/2024,02/11/2024 23:58,02/11/2024 23:58,23,1730591100,2022,2866,11,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,11797.5,TRUE,TRUE,FALSE
1649,2024-10 -  מיקסקארד,קשת 12,02/11/2024,23:58:46,14,פרסומת,ספוט,99,8,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],6.6,02/11/2024,02/11/2024 23:58,02/11/2024 23:59,23,1730591100,2024,2866,12,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,7507.5,TRUE,TRUE,FALSE
1650,2024-09 - יד 2,קשת 12,02/11/2024,23:59:09,6,חסות,ספוט,0,0,[חצי לחצות עם אברי ושרקי] * [הסטנדאפיסטים],6.1,02/11/2024,02/11/2024 23:59,02/11/2024 23:59,23,1730591100,2024,2866,13,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,1.25,1.625,2973.75,TRUE,TRUE,FALSE
